order,fold,chunk_size,overlap,c,class_weight,min_char_count,fit_work_groups,holdout_work_groups,fit_documents,holdout_documents,accuracy,macro_f1,balanced_accuracy
52,3,1280,640,0.1,,20,844,211,852,211,0.8815165876777251,0.8518688591847791,0.8530545790884136
52,4,1280,640,0.1,,20,844,211,847,216,0.8862559241706162,0.8573211871233466,0.84934682006774
52,5,1280,640,0.1,,20,844,211,852,211,0.8388625592417062,0.8235390029032543,0.8291819598652858
53,1,1280,640,0.1,balanced,20,844,211,852,211,0.8909952606635071,0.8768414491705911,0.8988355629333074
53,2,1280,640,0.1,balanced,20,844,211,849,214,0.8672985781990521,0.8514881833848452,0.8755144083151601
53,3,1280,640,0.1,balanced,20,844,211,852,211,0.9052132701421801,0.885901747269378,0.8958923282231552
53,4,1280,640,0.1,balanced,20,844,211,847,216,0.8909952606635071,0.8582894210877943,0.8715207614146138
53,5,1280,640,0.1,balanced,20,844,211,852,211,0.8862559241706162,0.8721153691969362,0.8837532142043419
54,1,1280,640,0.3,,20,844,211,852,211,0.8483412322274881,0.8264834835888518,0.840872337770834
54,2,1280,640,0.3,,20,844,211,849,214,0.8625592417061612,0.8480051962256895,0.8511987490370948
54,3,1280,640,0.3,,20,844,211,852,211,0.8909952606635071,0.8744686260420281,0.8727914211936768
54,4,1280,640,0.3,,20,844,211,847,216,0.8909952606635071,0.8669912077928172,0.8594369805338403
54,5,1280,640,0.3,,20,844,211,852,211,0.8530805687203792,0.8445172528845334,0.843442209419653
55,1,1280,640,0.3,balanced,20,844,211,852,211,0.8815165876777251,0.8580264260817763,0.8822315529082447
55,2,1280,640,0.3,balanced,20,844,211,849,214,0.8720379146919431,0.8559206460912842,0.8790231802449847
55,3,1280,640,0.3,balanced,20,844,211,852,211,0.9052132701421801,0.8865572321353892,0.8949524785990953
55,4,1280,640,0.3,balanced,20,844,211,847,216,0.8909952606635071,0.8598718084286956,0.8715207614146138
55,5,1280,640,0.3,balanced,20,844,211,852,211,0.8909952606635071,0.8740045674031678,0.8861455587019497
56,1,1280,640,1.0,,20,844,211,852,211,0.8530805687203792,0.8370641147332764,0.8496442675953955
56,2,1280,640,1.0,,20,844,211,849,214,0.8625592417061612,0.8513148254043206,0.8534543881348393
56,3,1280,640,1.0,,20,844,211,852,211,0.8815165876777251,0.8633250966218109,0.864551123479695
56,4,1280,640,1.0,,20,844,211,847,216,0.8909952606635071,0.8669912077928172,0.8594369805338403
56,5,1280,640,1.0,,20,844,211,852,211,0.8483412322274881,0.833922584395128,0.8346702795950917
57,1,1280,640,1.0,balanced,20,844,211,852,211,0.8767772511848341,0.8544198486626186,0.8774468639130294
57,2,1280,640,1.0,balanced,20,844,211,849,214,0.8720379146919431,0.8559206460912842,0.8790231802449847
57,3,1280,640,1.0,balanced,20,844,211,852,211,0.9004739336492891,0.8864956202799358,0.8925601341014876
57,4,1280,640,1.0,balanced,20,844,211,847,216,0.8909952606635071,0.8598718084286956,0.8715207614146138
57,5,1280,640,1.0,balanced,20,844,211,852,211,0.8909952606635071,0.8740045674031678,0.8861455587019497
58,1,1280,640,3.0,,20,844,211,852,211,0.8436018957345972,0.8253518819684121,0.8360876487756187
58,2,1280,640,3.0,,20,844,211,849,214,0.8672985781990521,0.858293811330675,0.8609731851273205
58,3,1280,640,3.0,,20,844,211,852,211,0.8815165876777251,0.8633250966218109,0.864551123479695
58,4,1280,640,3.0,,20,844,211,847,216,0.8909952606635071,0.8669912077928172,0.8594369805338403
58,5,1280,640,3.0,,20,844,211,852,211,0.8483412322274881,0.832484176547552,0.8346702795950917
59,1,1280,640,3.0,balanced,20,844,211,852,211,0.8767772511848341,0.8544198486626186,0.8774468639130294
59,2,1280,640,3.0,balanced,20,844,211,849,214,0.8672985781990521,0.848401849098803,0.8715043832525036
59,3,1280,640,3.0,balanced,20,844,211,852,211,0.9004739336492891,0.8864956202799358,0.8925601341014876
59,4,1280,640,3.0,balanced,20,844,211,847,216,0.8909952606635071,0.8598718084286956,0.8715207614146138
59,5,1280,640,3.0,balanced,20,844,211,852,211,0.8909952606635071,0.8740045674031678,0.8861455587019497
