policy,C,class_weight,non_anchor_weight,mode,anchor_margin_max,meta_margin_min,cv_accuracy,cv_macro_f1,anchor_cv_accuracy,anchor_cv_macro_f1,net_accuracy_gain,overrides
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.08,0.1,0.9156398104265403,0.9027915546834016,0.8985781990521327,0.8786310587927901,0.017061611374407648,52
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.08,0.2,0.9146919431279621,0.9005871163518717,0.8985781990521327,0.8786310587927901,0.01611374407582944,46
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.1,0.0,0.9127962085308057,0.900662658458945,0.8985781990521327,0.8786310587927901,0.014218009478673022,59
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.1,0.05,0.9156398104265403,0.9046977143874717,0.8985781990521327,0.8786310587927901,0.017061611374407648,56
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.1,0.1,0.9156398104265403,0.9039298164347512,0.8985781990521327,0.8786310587927901,0.017061611374407648,55
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.1,0.2,0.9146919431279621,0.9015655311989598,0.8985781990521327,0.8786310587927901,0.01611374407582944,48
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.15,0.0,0.9156398104265403,0.9056953383429746,0.8985781990521327,0.8786310587927901,0.017061611374407648,65
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.15,0.05,0.9184834123222749,0.9097911889272382,0.8985781990521327,0.8786310587927901,0.019905213270142275,62
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.15,0.1,0.9175355450236967,0.9072564104300479,0.8985781990521327,0.8786310587927901,0.018957345971564066,60
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.15,0.2,0.9156398104265403,0.9031662515310418,0.8985781990521327,0.8786310587927901,0.017061611374407648,52
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.2,0.0,0.9146919431279621,0.9050686692987705,0.8985781990521327,0.8786310587927901,0.01611374407582944,67
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.2,0.05,0.9175355450236967,0.9087339712947443,0.8985781990521327,0.8786310587927901,0.018957345971564066,63
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.2,0.1,0.9165876777251185,0.906199192797554,0.8985781990521327,0.8786310587927901,0.018009478672985857,61
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.2,0.2,0.9156398104265403,0.9031662515310418,0.8985781990521327,0.8786310587927901,0.017061611374407648,52
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.3,0.0,0.9146919431279621,0.9050686692987705,0.8985781990521327,0.8786310587927901,0.01611374407582944,67
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.3,0.05,0.9175355450236967,0.9087339712947443,0.8985781990521327,0.8786310587927901,0.018957345971564066,63
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.3,0.1,0.9165876777251185,0.906199192797554,0.8985781990521327,0.8786310587927901,0.018009478672985857,61
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.3,0.2,0.9156398104265403,0.9031662515310418,0.8985781990521327,0.8786310587927901,0.017061611374407648,52
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.5,0.0,0.9146919431279621,0.9050686692987705,0.8985781990521327,0.8786310587927901,0.01611374407582944,67
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.5,0.05,0.9175355450236967,0.9087339712947443,0.8985781990521327,0.8786310587927901,0.018957345971564066,63
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.5,0.1,0.9165876777251185,0.906199192797554,0.8985781990521327,0.8786310587927901,0.018009478672985857,61
CH_SVM_TOP5,0.03,,2.0,anchor_margin_gate,0.5,0.2,0.9156398104265403,0.9031662515310418,0.8985781990521327,0.8786310587927901,0.017061611374407648,52
